symbol,date,forward_return_20d,ma_20,ma_50,ma_200,price_to_ma20,price_to_ma50,price_to_ma200,ma20_slope,ma50_slope,rsi_14,macd,macd_signal,macd_histogram,bb_position,bb_width,volume_ma_20,volume_ratio,return_1d,return_5d,return_20d,return_60d,volatility_20d,atr_14
META,2022-09-06 04:00:00,-0.11517598082502833,168.2075,167.27100000000002,61.281396,-0.05747365604981958,-0.05219673464019481,1.5870820566816066,-0.009600325015603173,-0.0001482404220548217,30.13100436681222,-1.0484895651346449,-1.0484895651346449,0.0,0.19453110601222356,0.18814896436597361,22354698.25,0.8651327243927348,-0.011102794411177674,-0.003958032292517455,-0.0687812041116006,-0.1383695652173913,0.40273466567986466,6.331715384615388
META,2022-09-07 04:00:00,-0.1334871251324895,167.8005,167.08900000000003,62.009546,-0.044162562090101165,-0.04009240584359253,1.5865372405726044,-0.011114614303436183,-0.00044985708662480874,35.511022044088165,-1.2023824845400384,-1.2023824845400384,0.0,0.2710623684886815,0.1929021533007244,22263504.55,0.7559987674986236,0.01166897943736589,0.02055230338508518,-0.048300005933661794,-0.08646124053084248,0.4050954194158501,6.350561538461545
META,2022-09-08 04:00:00,-0.1418610391213131,166.9865,167.1166,62.747145999999994,-0.029502384923332126,-0.030257915730693474,1.5827469507537444,-0.014206608301405571,-0.0009875551315205759,37.73841961852862,-1.1760321224270172,-1.1760321224270172,0.0,0.3421976860117856,0.1869578726553754,21876937.2,1.0298875383707735,0.010412120456387619,-0.005339716442644082,-0.09128630705394192,-0.013393400706197434,0.34459879272892985,6.110561538461544
META,2022-09-09 04:00:00,-0.21105527638190968,166.5695,167.22080000000003,63.520996,0.015492031854571264,0.011536842306698603,1.6628990515199105,-0.01515379953586678,-0.0014999522308205729,51.149314274676456,-0.5764011307723536,-0.5764011307723536,0.0,0.5866272773137282,0.1788354931030036,21781089.2,1.0160098880638164,0.0437492286807355,0.022919690372520618,-0.046988562735928774,0.03310327978989802,0.38294153787239676,6.24748461538462
META,2022-09-12 04:00:00,-0.2081557765151516,165.9925,167.375,64.294246,0.017877313734054212,0.00946975354742352,1.62791790108247,-0.016591327839424453,-0.0007665516043256387,56.280552603613174,-0.11519279109108993,-0.11519279109108993,0.0,0.6097303335346184,0.16292043556410246,21879877.15,1.0612676131958996,-0.0011232633757020105,0.05389221556886237,-0.06393351800554015,-0.002302922940655372,0.37665333665674966,6.229023076923078
META,2022-09-13 04:00:00,-0.1605825115914583,164.6045,167.23699999999997,64.987596,-0.06970951583948193,-0.08435334286073037,1.3562958075876512,-0.02141997235557278,-0.0002032629684765958,43.45257630456185,-1.0153265102457567,-1.0153265102457567,0.0,0.051769381184059514,0.15552153938887242,23308146.65,1.9068037312181576,-0.09369081439393945,-0.0341238804087296,-0.15346343081430702,-0.04811338347734195,0.4892201112385038,7.044407692307695
META,2022-09-14 04:00:00,-0.1582491582491582,163.2045,166.90259999999998,65.671596,-0.07190059097635171,-0.09246470696082609,1.3064766082432353,-0.027389668087997376,-0.001115573137669438,40.248138957816394,-1.8414104610336324,-1.8414104610336324,0.0,0.014922007923907141,0.14822480539391877,24403520.9,1.7646713839559112,-0.010840462352249669,-0.0556144398029802,-0.15601493285785928,-0.07493587394650059,0.48933263487983564,6.957484615384616
META,2022-09-15 04:00:00,-0.1287863590772318,161.9395,166.4982,66.345802,-0.07650696710808669,-0.10179209144603352,1.2540989104329463,-0.030224000143724176,-0.0037004103721593683,33.08707124010557,-2.6208048901576717,-2.6208048901576717,0.0,-0.005689296250001543,0.15129243920216043,25127331.65,1.3767617064106368,-0.012675777381659703,-0.07719363198815243,-0.14469545324563904,-0.04775549188156636,0.48542184873135946,6.669100000000001
META,2022-09-16 04:00:00,-0.13350194818511163,160.52100000000002,165.9802,67.003252,-0.0886550669382824,-0.11862981247160809,1.1833268630006195,-0.036312169995107085,-0.007418933529800293,35.41705893428734,-3.461631808814303,-3.461631808814303,0.0,-0.06494325378269282,0.156927384024279,26191250.3,1.5319170921748626,-0.021798729521899207,-0.13514631983446657,-0.16242986373525714,-0.06134103304459415,0.48736380233560583,6.762676923076924
META,2022-09-19 04:00:00,-0.09444669639237957,159.524,165.523,67.670202,-0.07211454075875723,-0.10574361267014243,1.1873734025502096,-0.03896862810066723,-0.011064973861090389,39.32605782117561,-3.94294484412859,-3.94294484412859,0.0,0.06499949119819891,0.16578035956186601,25983309.2,0.8498523736922624,0.011825825415271218,-0.12393465909090906,-0.11871874255775183,-0.06759055118110224,0.4792773470844739,6.588061538461541
